t, a
0.44518, 100.1
0.44618, 100.11
0.44718, 100.11
0.44818, 100.12
0.44918, 100.12
0.45018, 100.12
0.45118, 100.13
0.45218, 100.13
0.45318, 100.14
0.45418, 100.14
0.45518, 100.14
0.45618, 100.15
0.45718, 100.15
0.45818, 100.16
0.45918, 100.16
0.46018, 100.16
0.46118, 100.17
0.46218, 100.17
0.46318, 100.17
0.46418, 100.18
0.46518, 100.18
0.46618, 100.19
0.46718, 100.19
0.46818, 100.19
0.46918, 100.2
0.47018, 100.2
0.47118, 100.21
0.47218, 100.21
0.47318, 100.21
0.47418, 100.22
0.47518, 100.22
0.47618, 100.22
0.47718, 100.23
0.47818, 100.23
0.47918, 100.24
0.48018, 100.24
0.48118, 100.24
0.48218, 100.25
0.48318, 100.25
0.48418, 100.26
0.48518, 100.26
0.48618, 100.26
0.48718, 100.27
0.48818, 100.27
0.48918, 100.27
0.49018, 100.28
0.49118, 100.28
0.49218, 100.28
0.49318, 100.29
0.49418, 100.29
0.49518, 100.3
0.49618, 100.3
0.49718, 100.3
0.49818, 100.31
0.49918, 100.31
0.50018, 100.31
0.50118, 100.32
0.50218, 100.32
0.50318, 100.33
0.50418, 100.33
0.50518, 100.33
0.50618, 100.34
0.50718, 100.34
0.50818, 100.34
0.50918, 100.35
0.51018, 100.35
0.51118, 100.35
0.51218, 100.36
0.51318, 100.36
0.51418, 100.36
0.51518, 100.37
0.51618, 100.37
0.51718, 100.38
0.51818, 100.38
0.51918, 100.38
0.52018, 100.39
0.52118, 100.39
0.52218, 100.39
0.52318, 100.4
0.52418, 100.4
0.52518, 100.4
0.52618, 100.41
0.52718, 100.41
0.52818, 100.41
0.52918, 100.42
0.53018, 100.42
0.53118, 100.42
0.53218, 100.43
0.53318, 100.43
0.53418, 100.43
0.53518, 100.44
0.53618, 100.44
0.53718, 100.44
0.53818, 100.45
0.53918, 100.45
0.54018, 100.45
0.54118, 100.46
0.54218, 100.46
0.54318, 100.46
0.54418, 100.47
0.54518, 100.47
0.54618, 100.47
0.54718, 100.48
0.54818, 100.48
0.54918, 100.48
0.55018, 100.49
0.55118, 100.49
0.55218, 100.49
0.55318, 100.5
0.55418, 100.5
0.55518, 100.5
0.55618, 100.51
0.55718, 100.51
0.55818, 100.51
0.55918, 100.52
0.56018, 100.52
0.56118, 100.52
0.56218, 100.53
0.56318, 100.53
0.56418, 100.53
0.56518, 100.54
0.56618, 100.54
0.56718, 100.54
0.56818, 100.54
0.56918, 100.55
0.57018, 100.55
0.57118, 100.55
0.57218, 100.56
0.57318, 100.56
0.57418, 100.56
0.57518, 100.57
0.57618, 100.57
0.57718, 100.57
0.57818, 100.58
0.57918, 100.58
0.58018, 100.58
0.58118, 100.58
0.58218, 100.59
0.58318, 100.59
0.58418, 100.59
0.58518, 100.6
0.58618, 100.6
0.58718, 100.6
0.58818, 100.61
0.58918, 100.61
0.59018, 100.61
0.59118, 100.61
0.59218, 100.62
0.59318, 100.62
0.59418, 100.62
0.59518, 100.63
0.59618, 100.63
0.59718, 100.63
0.59818, 100.64
0.59918, 100.64
0.60018, 100.64
0.60118, 100.64
0.60218, 100.65
0.60318, 100.65
0.60418, 100.65
0.60518, 100.66
0.60618, 100.66
0.60718, 100.66
0.60818, 100.66
0.60918, 100.67
0.61018, 100.67
0.61118, 100.67
0.61218, 100.68
0.61318, 100.68
0.61418, 100.68
0.61518, 100.68
0.61618, 100.69
0.61718, 100.69
0.61818, 100.69
0.61918, 100.69
0.62018, 100.7
0.62118, 100.7
0.62218, 100.7
0.62318, 100.71
0.62418, 100.71
0.62518, 100.71
0.62618, 100.71
0.62718, 100.72
0.62818, 100.72
0.62918, 100.72
0.63018, 100.72
0.63118, 100.73
0.63218, 100.73
0.63318, 100.73
0.63418, 100.74
0.63518, 100.74
0.63618, 100.74
0.63718, 100.74
0.63818, 100.75
0.63918, 100.75
0.64018, 100.75
0.64118, 100.75
0.64218, 100.76
0.64318, 100.76
0.64418, 100.76
0.64518, 100.76
0.64618, 100.77
0.64718, 100.77
0.64818, 100.77
0.64918, 100.77
0.65018, 100.78
0.65118, 100.78
0.65218, 100.78
0.65318, 100.78
0.65418, 100.79
0.65518, 100.79
0.65618, 100.79
0.65718, 100.79
0.65818, 100.8
0.65918, 100.8
0.66018, 100.8
0.66118, 100.8
0.66218, 100.81
0.66318, 100.81
0.66418, 100.81
0.66518, 100.81
0.66618, 100.82
0.66718, 100.82
0.66818, 100.82
0.66918, 100.82
0.67018, 100.83
0.67118, 100.83
0.67218, 100.83
0.67318, 100.83
0.67418, 100.83
0.67518, 100.84
0.67618, 100.84
0.67718, 100.84
0.67818, 100.84
0.67918, 100.85
0.68018, 100.85
0.68118, 100.85
0.68218, 100.85
0.68318, 100.86
0.68418, 100.86
0.68518, 100.86
0.68618, 100.86
0.68718, 100.86
0.68818, 100.87
0.68918, 100.87
0.69018, 100.87
0.69118, 100.87
0.69218, 100.88
0.69318, 100.88
0.69418, 100.88
0.69518, 100.88
0.69618, 100.88
0.69718, 100.89
0.69818, 100.89
0.69918, 100.89
0.70018, 100.89
0.70118, 100.89
0.70218, 100.9
0.70318, 100.9
0.70418, 100.9
0.70518, 100.9
0.70618, 100.91
0.70718, 100.91
0.70818, 100.91
0.70918, 100.91
0.71018, 100.91
0.71118, 100.92
0.71218, 100.92
0.71318, 100.92
0.71418, 100.92
0.71518, 100.92
0.71618, 100.93
0.71718, 100.93
0.71818, 100.93
0.71918, 100.93
0.72018, 100.93
0.72118, 100.94
0.72218, 100.94
0.72318, 100.94
0.72418, 100.94
0.72518, 100.94
0.72618, 100.95
0.72718, 100.95
0.72818, 100.95
0.72918, 100.95
0.73018, 100.95
0.73118, 100.95
0.73218, 100.96
0.73318, 100.96
0.73418, 100.96
0.73518, 100.96
0.73618, 100.96
0.73718, 100.97
0.73818, 100.97
0.73918, 100.97
0.74018, 100.97
0.74118, 100.97
0.74218, 100.98
0.74318, 100.98
0.74418, 100.98
0.74518, 100.98
0.74618, 100.98
0.74718, 100.98
0.74818, 100.99
0.74918, 100.99
0.75018, 100.99
0.75118, 100.99
0.75218, 100.99
0.75318, 100.99
0.75418, 101
0.75518, 101
0.75618, 101
0.75718, 101
0.75818, 101
0.75918, 101
0.76018, 101.01
0.76118, 101.01
0.76218, 101.01
0.76318, 101.01
0.76418, 101.01
0.76518, 101.01
0.76618, 101.02
0.76718, 101.02
0.76818, 101.02
0.76918, 101.02
0.77018, 101.02
0.77118, 101.02
0.77218, 101.03
0.77318, 101.03
0.77418, 101.03
0.77518, 101.03
0.77618, 101.03
0.77718, 101.03
0.77818, 101.03
0.77918, 101.04
0.78018, 101.04
0.78118, 101.04
0.78218, 101.04
0.78318, 101.04
0.78418, 101.04
0.78518, 101.05
0.78618, 101.05
0.78718, 101.05
0.78818, 101.05
0.78918, 101.05
0.79018, 101.05
0.79118, 101.05
0.79218, 101.06
0.79318, 101.06
0.79418, 101.06
0.79518, 101.06
0.79618, 101.06
0.79718, 101.06
0.79818, 101.06
0.79918, 101.07
0.80018, 101.07
0.80118, 101.07
0.80218, 101.07
0.80318, 101.07
0.80418, 101.07
0.80518, 101.07
0.80618, 101.07
0.80718, 101.08
0.80818, 101.08
0.80918, 101.08
0.81018, 101.08
0.81118, 101.08
0.81218, 101.08
0.81318, 101.08
0.81418, 101.08
0.81518, 101.09
0.81618, 101.09
0.81718, 101.09
0.81818, 101.09
0.81918, 101.09
0.82018, 101.09
0.82118, 101.09
0.82218, 101.09
0.82318, 101.1
0.82418, 101.1
0.82518, 101.1
0.82618, 101.1
0.82718, 101.1
0.82818, 101.1
0.82918, 101.1
0.83018, 101.1
0.83118, 101.1
0.83218, 101.11
0.83318, 101.11
0.83418, 101.11
0.83518, 101.11
0.83618, 101.11
0.83718, 101.11
0.83818, 101.11
0.83918, 101.11
0.84018, 101.11
0.84118, 101.12
0.84218, 101.12
0.84318, 101.12
0.84418, 101.12
0.84518, 101.12
0.84618, 101.12
0.84718, 101.12
0.84818, 101.12
0.84918, 101.12
0.85018, 101.12
0.85118, 101.12
0.85218, 101.13
0.85318, 101.13
0.85418, 101.13
0.85518, 101.13
0.85618, 101.13
0.85718, 101.13
0.85818, 101.13
0.85918, 101.13
0.86018, 101.13
0.86118, 101.13
0.86218, 101.13
0.86318, 101.14
0.86418, 101.14
0.86518, 101.14
0.86618, 101.14
0.86718, 101.14
0.86818, 101.14
0.86918, 101.14
0.87018, 101.14
0.87118, 101.14
0.87218, 101.14
0.87318, 101.14
0.87418, 101.14
0.87518, 101.15
0.87618, 101.15
0.87718, 101.15
0.87818, 101.15
0.87918, 101.15
0.88018, 101.15
0.88118, 101.15
0.88218, 101.15
0.88318, 101.14
0.88418, 101.13
0.88518, 101.12
0.88618, 101.11
0.88718, 101.1
0.88818, 101.09
0.88918, 101.08
0.89018, 101.07
0.89118, 101.06
0.89218, 101.05
0.89318, 101.04
0.89418, 101.03
0.89518, 101.02
0.89618, 101.01
0.89718, 101
0.89818, 100.99
0.89918, 100.98
0.90018, 100.97
0.90118, 100.96
0.90218, 100.95
0.90318, 100.94
0.90418, 100.93
0.90518, 100.92
0.90618, 100.91
0.90718, 100.9
0.90818, 100.89
0.90918, 100.88
0.91018, 100.87
0.91118, 100.86
0.91218, 100.85
0.91318, 100.84
0.91418, 100.83
0.91518, 100.82
0.91618, 100.81
0.91718, 100.8
0.91818, 100.79
0.91918, 100.78
0.92018, 100.77
0.92118, 100.76
0.92218, 100.75
0.92318, 100.73
0.92418, 100.72
0.92518, 100.71
0.92618, 100.7
0.92718, 100.69
0.92818, 100.68
0.92918, 100.67
0.93018, 100.66
0.93118, 100.65
0.93218, 100.64
0.93318, 100.63
0.93418, 100.62
0.93518, 100.61
0.93618, 100.6
0.93718, 100.59
0.93818, 100.58
0.93918, 100.57
0.94018, 100.56
0.94118, 100.55
0.94218, 100.54
0.94318, 100.53
0.94418, 100.51
0.94518, 100.5
0.94618, 100.49
0.94718, 100.48
0.94818, 100.47
0.94918, 100.46
0.95018, 100.45
0.95118, 100.44
0.95218, 100.43
0.95318, 100.42
0.95418, 100.41
0.95518, 100.4
0.95618, 100.39
0.95718, 100.38
0.95818, 100.37
0.95918, 100.35
0.96018, 100.34
0.96118, 100.33
0.96218, 100.32
0.96318, 100.31
0.96418, 100.3
0.96518, 100.29
0.96618, 100.28
0.96718, 100.27
0.96818, 100.26
0.96918, 100.25
0.97018, 100.24
0.97118, 100.23
0.97218, 100.22
0.97318, 100.2
0.97418, 100.19
0.97518, 100.18
0.97618, 100.17
0.97718, 100.16
0.97818, 100.15
0.97918, 100.14
0.98018, 100.13
0.98118, 100.12
0.98218, 100.11
0.98318, 100.1
0.98418, 100.08
0.98518, 100.07
0.98618, 100.06
0.98718, 100.05
0.98818, 100.04
0.98918, 100.03
0.99018, 100.02
0.99118, 100.01
0.99218, 99.997
0.99318, 99.986
0.99418, 99.975
0.99518, 99.964
0.99618, 99.953
0.99718, 99.942
0.99818, 99.931
0.99918, 99.92
1.0002, 99.909
1.0012, 99.898
1.0022, 99.887
1.0032, 99.876
1.0042, 99.865
1.0052, 99.854
1.0062, 99.843
1.0072, 99.831
1.0082, 99.82
1.0092, 99.809
1.0102, 99.798
1.0112, 99.787
1.0122, 99.776
1.0132, 99.765
1.0142, 99.753
1.0152, 99.742
1.0162, 99.731
1.0172, 99.72
1.0182, 99.709
1.0192, 99.698
1.0202, 99.686
1.0212, 99.675
1.0222, 99.664
1.0232, 99.653
1.0242, 99.641
1.0252, 99.63
1.0262, 99.619
1.0272, 99.608
1.0282, 99.596
1.0292, 99.585
1.0302, 99.574
1.0312, 99.562
1.0322, 99.551
1.0332, 99.54
1.0342, 99.528
1.0352, 99.517
1.0362, 99.506
1.0372, 99.494
1.0382, 99.483
1.0392, 99.472
1.0402, 99.46
1.0412, 99.449
1.0422, 99.438
1.0432, 99.426
1.0442, 99.415
1.0452, 99.403
1.0462, 99.392
1.0472, 99.38
1.0482, 99.369
1.0492, 99.358
1.0502, 99.346
1.0512, 99.335
1.0522, 99.323
1.0532, 99.312
1.0542, 99.3
1.0552, 99.289
1.0562, 99.277
1.0572, 99.266
1.0582, 99.254
1.0592, 99.243
1.0602, 99.231
1.0612, 99.219
1.0622, 99.208
1.0632, 99.196
1.0642, 99.185
1.0652, 99.173
1.0662, 99.162
1.0672, 99.15
1.0682, 99.138
1.0692, 99.127
1.0702, 99.115
1.0712, 99.104
1.0722, 99.092
1.0732, 99.08
1.0742, 99.069
1.0752, 99.057
1.0762, 99.045
1.0772, 99.034
1.0782, 99.022
1.0792, 99.01
1.0802, 98.998
1.0812, 98.987
1.0822, 98.975
1.0832, 98.963
1.0842, 98.951
1.0852, 98.94
1.0862, 98.928
1.0872, 98.916
1.0882, 98.904
1.0892, 98.893
1.0902, 98.881
1.0912, 98.869
1.0922, 98.857
1.0932, 98.845
1.0942, 98.834
1.0952, 98.822
1.0962, 98.81
1.0972, 98.798
1.0982, 98.786
1.0992, 98.774
1.1002, 98.762
1.1012, 98.751
1.1022, 98.739
1.1032, 98.727
1.1042, 98.715
1.1052, 98.703
1.1062, 98.691
1.1072, 98.679
1.1082, 98.667
1.1092, 98.655
1.1102, 98.643
1.1112, 98.631
1.1122, 98.619
1.1132, 98.607
1.1142, 98.595
1.1152, 98.583
1.1162, 98.571
1.1172, 98.559
1.1182, 98.547
1.1192, 98.535
1.1202, 98.523
1.1212, 98.511
1.1222, 98.499
1.1232, 98.487
1.1242, 98.475
1.1252, 98.463
1.1262, 98.451
1.1272, 98.439
1.1282, 98.427
1.1292, 98.415
1.1302, 98.402
1.1312, 98.39
1.1322, 98.378
1.1332, 98.366
1.1342, 98.354
1.1352, 98.342
1.1362, 98.33
1.1372, 98.317
1.1382, 98.305
1.1392, 98.293
1.1402, 98.281
1.1412, 98.269
1.1422, 98.256
1.1432, 98.244
1.1442, 98.232
1.1452, 98.22
1.1462, 98.207
1.1472, 98.195
1.1482, 98.183
1.1492, 98.171
1.1502, 98.158
1.1512, 98.146
1.1522, 98.134
1.1532, 98.121
1.1542, 98.109
1.1552, 98.097
1.1562, 98.084
1.1572, 98.072
1.1582, 98.06
1.1592, 98.047
1.1602, 98.035
1.1612, 98.023
1.1622, 98.01
1.1632, 97.998
1.1642, 97.985
1.1652, 97.973
1.1662, 97.961
1.1672, 97.948
1.1682, 97.936
1.1692, 97.923
1.1702, 97.911
1.1712, 97.898
1.1722, 97.886
1.1732, 97.874
1.1742, 97.861
1.1752, 97.849
1.1762, 97.836
1.1772, 97.824
1.1782, 97.811
1.1792, 97.799
1.1802, 97.786
1.1812, 97.774
1.1822, 97.761
1.1832, 97.748
1.1842, 97.736
1.1852, 97.723
1.1862, 97.711
1.1872, 97.698
1.1882, 97.686
1.1892, 97.673
1.1902, 97.66
1.1912, 97.648
1.1922, 97.635
1.1932, 97.622
1.1942, 97.61
1.1952, 97.597
1.1962, 97.585
1.1972, 97.572
1.1982, 97.559
1.1992, 97.547
1.2002, 97.534
1.2012, 97.521
1.2022, 97.508
1.2032, 97.496
1.2042, 97.483
1.2052, 97.47
1.2062, 97.458
1.2072, 97.445
1.2082, 97.432
1.2092, 97.419
1.2102, 97.407
1.2112, 97.394
1.2122, 97.381
1.2132, 97.368
1.2142, 97.355
1.2152, 97.343
1.2162, 97.33
1.2172, 97.317
1.2182, 97.304
1.2192, 97.291
1.2202, 97.278
1.2212, 97.266
1.2222, 97.253
1.2232, 97.24
1.2242, 97.227
1.2252, 97.214
1.2262, 97.201
1.2272, 97.188
1.2282, 97.175
1.2292, 97.162
1.2302, 97.149
1.2312, 97.137
1.2322, 97.124
1.2332, 97.111
1.2342, 97.098
1.2352, 97.085
1.2362, 97.072
1.2372, 97.059
1.2382, 97.046
1.2392, 97.033
1.2402, 97.02
1.2412, 97.007
1.2422, 96.994
1.2432, 96.981
1.2442, 96.968
1.2452, 96.955
1.2462, 96.942
1.2472, 96.929
1.2482, 96.915
1.2492, 96.902
1.2502, 96.889
1.2512, 96.876
1.2522, 96.863
1.2532, 96.85
1.2542, 96.837
1.2552, 96.824
1.2562, 96.811
1.2572, 96.797
1.2582, 96.784
1.2592, 96.771
1.2602, 96.758
1.2612, 96.745
1.2622, 96.732
1.2632, 96.718
1.2642, 96.705
1.2652, 96.692
1.2662, 96.679
1.2672, 96.666
1.2682, 96.652
1.2692, 96.639
1.2702, 96.626
1.2712, 96.613
1.2722, 96.599
1.2732, 96.586
1.2742, 96.573
1.2752, 96.56
1.2762, 96.546
1.2772, 96.533
1.2782, 96.52
1.2792, 96.506
1.2802, 96.493
1.2812, 96.48
1.2822, 96.466
1.2832, 96.453
1.2842, 96.44
1.2852, 96.426
1.2862, 96.413
1.2872, 96.4
1.2882, 96.386
1.2892, 96.373
1.2902, 96.359
1.2912, 96.346
1.2922, 96.333
1.2932, 96.319
1.2942, 96.306
1.2952, 96.292
1.2962, 96.279
1.2972, 96.265
1.2982, 96.252
1.2992, 96.238
1.3002, 96.225
1.3012, 96.211
1.3022, 96.198
1.3032, 96.184
1.3042, 96.171
1.3052, 96.157
1.3062, 96.144
1.3072, 96.13
1.3082, 96.117
1.3092, 96.103
1.3102, 96.09
1.3112, 96.076
1.3122, 96.063
1.3132, 96.049
1.3142, 96.035
1.3152, 96.022
1.3162, 96.008
1.3172, 95.995
1.3182, 95.981
1.3192, 95.967
1.3202, 95.954
1.3212, 95.94
1.3222, 95.926
1.3232, 95.913
1.3242, 95.899
1.3252, 95.885
1.3262, 95.872
1.3272, 95.858
1.3282, 95.844
1.3292, 95.831
1.3302, 95.817
1.3312, 95.803
1.3322, 95.789
1.3332, 95.776
1.3342, 95.762
1.3352, 95.737
1.3362, 95.707
1.3372, 95.677
1.3382, 95.647
1.3392, 95.617
1.3402, 95.586
1.3412, 95.556
1.3422, 95.526
1.3432, 95.496
1.3442, 95.465
1.3452, 95.435
1.3462, 95.405
1.3472, 95.375
1.3482, 95.344
1.3492, 95.314
1.3502, 95.284
1.3512, 95.254
1.3522, 95.223
1.3532, 95.193
1.3542, 95.163
1.3552, 95.132
1.3562, 95.102
1.3572, 95.072
1.3582, 95.041
1.3592, 95.011
1.3602, 94.98
1.3612, 94.95
1.3622, 94.92
1.3632, 94.889
1.3642, 94.859
1.3652, 94.828
1.3662, 94.798
1.3672, 94.768
1.3682, 94.737
1.3692, 94.707
1.3702, 94.676
1.3712, 94.646
1.3722, 94.615
1.3732, 94.585
1.3742, 94.554
1.3752, 94.524
1.3762, 94.493
1.3772, 94.463
1.3782, 94.432
1.3792, 94.402
1.3802, 94.371
1.3812, 94.341
1.3822, 94.31
1.3832, 94.28
1.3842, 94.249
1.3852, 94.219
1.3862, 94.188
1.3872, 94.158
1.3882, 94.127
1.3892, 94.096
1.3902, 94.066
1.3912, 94.035
1.3922, 94.005
1.3932, 93.974
1.3942, 93.943
1.3952, 93.913
1.3962, 93.882
1.3972, 93.851
1.3982, 93.821
1.3992, 93.79
1.4002, 93.759
1.4012, 93.729
1.4022, 93.698
1.4032, 93.667
1.4042, 93.637
1.4052, 93.606
1.4062, 93.575
1.4072, 93.544
1.4082, 93.514
1.4092, 93.483
1.4102, 93.452
1.4112, 93.422
1.4122, 93.391
1.4132, 93.36
1.4142, 93.329
1.4152, 93.298
1.4162, 93.268
1.4172, 93.237
1.4182, 93.206
1.4192, 93.175
1.4202, 93.144
1.4212, 93.114
1.4222, 93.083
1.4232, 93.052
1.4242, 93.021
1.4252, 92.99
1.4262, 92.959
1.4272, 92.929
1.4282, 92.898
1.4292, 92.867
1.4302, 92.836
1.4312, 92.805
1.4322, 92.774
1.4332, 92.743
1.4342, 92.712
1.4352, 92.681
1.4362, 92.65
1.4372, 92.619
1.4382, 92.588
1.4392, 92.558
1.4402, 92.527
1.4412, 92.496
1.4422, 92.465
1.4432, 92.434
1.4442, 92.403
1.4452, 92.372
1.4462, 92.341
1.4472, 92.31
1.4482, 92.279
1.4492, 92.248
1.4502, 92.217
1.4512, 92.186
1.4522, 92.155
1.4532, 92.123
1.4542, 92.092
1.4552, 92.061
1.4562, 92.03
1.4572, 91.999
1.4582, 91.968
1.4592, 91.937
1.4602, 91.906
1.4612, 91.875
1.4622, 91.844
1.4632, 91.813
1.4642, 91.781
1.4652, 91.75
1.4662, 91.719
1.4672, 91.688
1.4682, 91.657
1.4692, 91.626
1.4702, 91.595
1.4712, 91.563
1.4722, 91.532
1.4732, 91.501
1.4742, 91.47
1.4752, 91.439
1.4762, 91.407
1.4772, 91.376
1.4782, 91.345
1.4792, 91.314
1.4802, 91.282
1.4812, 91.251
1.4822, 91.22
1.4832, 91.189
1.4842, 91.157
1.4852, 91.126
1.4862, 91.095
1.4872, 91.064
1.4882, 91.032
1.4892, 91.001
1.4902, 90.97
1.4912, 90.938
1.4922, 90.907
1.4932, 90.876
1.4942, 90.844
1.4952, 90.813
1.4962, 90.782
1.4972, 90.75
1.4982, 90.719
1.4992, 90.688
1.5002, 90.656
1.5012, 90.625
1.5022, 90.594
1.5032, 90.562
1.5042, 90.531
1.5052, 90.499
1.5062, 90.468
1.5072, 90.437
1.5082, 90.405
1.5092, 90.374
1.5102, 90.342
1.5112, 90.311
1.5122, 90.279
1.5132, 90.248
1.5142, 90.216
1.5152, 90.185
1.5162, 90.153
1.5172, 90.122
1.5182, 90.091
1.5192, 90.059
1.5202, 90.028
1.5212, 89.996
1.5222, 89.964
1.5232, 89.933
1.5242, 89.901
1.5252, 89.87
1.5262, 89.838
1.5272, 89.807
1.5282, 89.775
1.5292, 89.744
1.5302, 89.712
1.5312, 89.681
1.5322, 89.649
1.5332, 89.617
1.5342, 89.586
1.5352, 89.554
1.5362, 89.523
1.5372, 89.491
1.5382, 89.459
1.5392, 89.428
1.5402, 89.396
1.5412, 89.364
1.5422, 89.333
1.5432, 89.301
1.5442, 89.269
1.5452, 89.238
1.5462, 89.206
1.5472, 89.174
1.5482, 89.143
1.5492, 89.111
1.5502, 89.079
1.5512, 89.048
1.5522, 89.016
1.5532, 88.984
1.5542, 88.953
1.5552, 88.921
1.5562, 88.889
1.5572, 88.857
1.5582, 88.826
1.5592, 88.794
1.5602, 88.762
1.5612, 88.73
1.5622, 88.699
1.5632, 88.667
1.5642, 88.635
1.5652, 88.603
1.5662, 88.571
1.5672, 88.54
1.5682, 88.508
1.5692, 88.476
1.5702, 88.444
1.5712, 88.412
1.5722, 88.38
1.5732, 88.349
1.5742, 88.317
1.5752, 88.285
1.5762, 88.253
1.5772, 88.221
1.5782, 88.189
1.5792, 88.157
1.5802, 88.126
1.5812, 88.094
1.5822, 88.062
1.5832, 88.03
1.5842, 87.998
1.5852, 87.966
1.5862, 87.934
1.5872, 87.902
1.5882, 87.87
1.5892, 87.838
1.5902, 87.806
1.5912, 87.774
1.5922, 87.743
1.5932, 87.711
1.5942, 87.679
1.5952, 87.647
1.5962, 87.615
1.5972, 87.583
1.5982, 87.551
1.5992, 87.519
1.6002, 87.487
1.6012, 87.455
1.6022, 87.423
1.6032, 87.391
1.6042, 87.359
1.6052, 87.327
1.6062, 87.294
1.6072, 87.262
1.6082, 87.23
1.6092, 87.198
1.6102, 87.166
1.6112, 87.134
1.6122, 87.102
1.6132, 87.07
1.6142, 87.038
1.6152, 87.006
1.6162, 86.974
1.6172, 86.942
1.6182, 86.91
1.6192, 86.877
1.6202, 86.845
1.6212, 86.813
1.6222, 86.781
1.6232, 86.749
1.6242, 86.717
1.6252, 86.685
1.6262, 86.652
1.6272, 86.62
1.6282, 86.588
1.6292, 86.556
1.6302, 86.524
1.6312, 86.492
1.6322, 86.459
1.6332, 86.427
1.6342, 86.395
1.6352, 86.363
1.6362, 86.331
1.6372, 86.298
1.6382, 86.266
1.6392, 86.234
1.6402, 86.202
1.6412, 86.169
1.6422, 86.137
1.6432, 86.105
1.6442, 86.073
1.6452, 86.04
1.6462, 85.99
1.6472, 85.93
1.6482, 85.871
1.6492, 85.811
1.6502, 85.751
1.6512, 85.691
1.6522, 85.632
1.6532, 85.572
1.6542, 85.512
1.6552, 85.452
1.6562, 85.393
1.6572, 85.333
1.6582, 85.273
1.6592, 85.213
1.6602, 85.154
1.6612, 85.094
1.6622, 85.034
1.6632, 84.974
1.6642, 84.915
1.6652, 84.855
1.6662, 84.795
1.6672, 84.735
1.6682, 84.675
1.6692, 84.616
1.6702, 84.556
1.6712, 84.496
1.6722, 84.436
1.6732, 84.376
1.6742, 84.317
1.6752, 84.257
1.6762, 84.197
1.6772, 84.137
1.6782, 84.077
1.6792, 84.017
1.6802, 83.958
1.6812, 83.898
1.6822, 83.838
1.6832, 83.778
1.6842, 83.718
1.6852, 83.658
1.6862, 83.598
1.6872, 83.539
1.6882, 83.479
1.6892, 83.419
1.6902, 83.359
1.6912, 83.299
1.6922, 83.239
1.6932, 83.179
1.6942, 83.119
1.6952, 83.059
1.6962, 82.999
1.6972, 82.94
1.6982, 82.88
1.6992, 82.82
1.7002, 82.76
1.7012, 82.7
1.7022, 82.64
1.7032, 82.58
1.7042, 82.52
1.7052, 82.46
1.7062, 82.4
1.7072, 82.34
1.7082, 82.28
1.7092, 82.22
1.7102, 82.16
1.7112, 82.1
1.7122, 82.04
1.7132, 81.98
1.7142, 81.92
1.7152, 81.86
1.7162, 81.8
1.7172, 81.74
1.7182, 81.68
1.7192, 81.62
1.7202, 81.56
1.7212, 81.5
1.7222, 81.44
1.7232, 81.38
1.7242, 81.32
1.7252, 81.26
1.7262, 81.2
1.7272, 81.14
1.7282, 81.08
1.7292, 81.02
1.7302, 80.96
1.7312, 80.9
1.7322, 80.84
1.7332, 80.78
1.7342, 80.72
1.7352, 80.66
1.7362, 80.6
1.7372, 80.54
1.7382, 80.48
1.7392, 80.42
1.7402, 80.36
1.7412, 80.299
1.7422, 80.239
1.7432, 80.179
1.7442, 80.119
1.7452, 80.059
1.7462, 79.999
1.7472, 79.939
1.7482, 79.879
1.7492, 79.819
1.7502, 79.759
1.7512, 79.698
1.7522, 79.638
1.7532, 79.578
1.7542, 79.518
1.7552, 79.458
1.7562, 79.398
1.7572, 79.338
1.7582, 79.278
1.7592, 79.217
1.7602, 79.157
1.7612, 79.097
1.7622, 79.037
1.7632, 78.977
1.7642, 78.917
1.7652, 78.857
1.7662, 78.796
1.7672, 78.736
1.7682, 78.676
1.7692, 78.616
1.7702, 78.556
1.7712, 78.496
1.7722, 78.435
1.7732, 78.375
1.7742, 78.315
1.7752, 78.255
1.7762, 78.195
1.7772, 78.134
1.7782, 78.074
1.7792, 78.014
1.7802, 77.954
1.7812, 77.894
1.7822, 77.833
1.7832, 77.773
1.7842, 77.713
1.7852, 77.653
1.7862, 77.593
1.7872, 77.532
1.7882, 77.472
1.7892, 77.412
1.7902, 77.352
1.7912, 77.291
1.7922, 77.231
1.7932, 77.171
1.7942, 77.111
1.7952, 77.051
1.7962, 76.99
1.7972, 76.93
1.7982, 76.87
1.7992, 76.81
1.8002, 76.749
1.8012, 76.689
1.8022, 76.629
1.8032, 76.568
1.8042, 76.508
1.8052, 76.448
1.8062, 76.388
1.8072, 76.327
1.8082, 76.267
1.8092, 76.207
1.8102, 76.147
1.8112, 76.086
1.8122, 76.026
1.8132, 75.966
1.8142, 75.905
1.8152, 75.845
1.8162, 75.785
1.8172, 75.725
1.8182, 75.664
1.8192, 75.604
1.8202, 75.544
1.8212, 75.483
1.8222, 75.423
1.8232, 75.363
1.8242, 75.302
1.8252, 75.242
1.8262, 75.182
1.8272, 75.121
1.8282, 75.061
1.8292, 75.001
1.8302, 74.94
1.8312, 74.88
1.8322, 74.82
1.8332, 74.759
1.8342, 74.699
1.8352, 74.639
1.8362, 74.578
1.8372, 74.518
1.8382, 74.458
1.8392, 74.397
1.8402, 74.337
1.8412, 74.277
1.8422, 74.216
1.8432, 74.155
1.8442, 74.092
1.8452, 74.03
